main-captions	images	2015	0707	3.80	A dog has it's head inside a red and green gift bag.	A pet playfully investigates the contents of a gift bag.
main-captions	images	2015	0708	5.00	A yellow shirted man wearing a golden sun mask.	A man in a yellow shirt wears a gold, sun-shaped mask.
main-captions	images	2015	0713	0.40	A man is scalling a sheer rock face with a rope support.	A young man is doing a ski jump with a purple board.
main-captions	images	2015	0714	4.20	A child with his hands on his head.	A little boy stands with his hands on top of his head
main-captions	images	2015	0716	1.80	A man wearing a orange vest is canoeing in the blue water.	A man in an orange jacket raising his hands to the sky in the sand.
main-captions	images	2015	0722	1.20	An old man in a black trench coat standing in a marketplace.	The baby is wearing a red shirt and walking in a plaza.
main-captions	images	2015	0731	4.80	A man climbing a cliff face.	A man climbs a sheer cliff face.
main-captions	images	2015	0736	0.60	Two girls are in pajama pants and appear to be dancing.	Two girls with baseball caps are eating a snack outside.
main-captions	images	2015	0738	3.40	A white and brown dog playing with a black toy.	A white and brown dog is playing tug-o-war.
main-captions	images	2015	0741	3.00	A boy plays baseball.	A man is playing baseball.
main-captions	images	2015	0744	0.00	A boy wearing a red shirt runs across the grass with a furry dog.	A sports fan is wearing face paint in the stands.
main-captions	images	2015	0747	0.00	A black dog retrieves in the snow.	A skateboarder jumping in the street.
main-captions	images	2015	0749	3.20	A smiling man and a baby girl posing for photo.	A smiling man holds a small child wearing pink and red.
main-captions	images	2015	0752	3.20	A dog jumping for a Frisbee in the snow.	A dog is jumping in the snow.
main-captions	images	2015	0756	3.40	A brown and white dog with a pink collar is barking at a brown dog with a blue collar in the snow.	The dog with the red collar is bearing it's teeth at the dog with the blue collar.
main-captions	images	2015	0761	4.20	Two brown dogs are biting each other.	Two brown dogs biting each other on sand.
main-captions	images	2015	0764	4.00	A skateboarder attempts a trick on the side of a low wall.	A boy does skateboard tricks on a railing.
main-captions	images	2015	0767	2.80	A young girl doing a back flip in the water.	a young girl wearing purple running through water
main-captions	images	2015	0768	0.80	A snowboarder rides a snowboard down a railing beside a flight of steps.	A boy is grinding a skateboard down a concrete wall.
main-captions	images	2015	0773	1.40	A woman with two men in hats socializing outside.	A young woman with a knit cap stands against the wall of a Domino's Pizza.
main-captions	images	2015	0774	4.20	A small boy in a bathrobe is sitting in a metal chair.	A boy in a robe sits in a chair.
main-captions	images	2015	0777	2.20	A black dog is running through the snow.	A black pit bull dog is running through the dirt.
main-captions	images	2015	0778	3.40	a group of teenagers are dancing on a wooden floor.	A group of people in dark colored clothing are line dancing on a wooden floor.
main-captions	images	2015	0782	0.40	A young boy is riding a bike.	A young girl laying on a blue inflatable toy
main-captions	images	2015	0783	1.80	A black dog running in the snow.	A black dog running on a beach.
main-captions	images	2015	0784	1.00	Three dogs in the snow by a fence.	Two dogs drink water in a lake.
main-captions	images	2015	0787	0.20	A girl runs along a river bank with two black dogs.	A little boy is petting a tiger that is laying down.
main-captions	images	2015	0791	1.80	A teenage girl running on a beach shouting, with an older man walking behind her.	a young child running along the shore at a beach
main-captions	images	2015	0799	0.00	A brown and white dog is walking next to a man on a skateboard.	A blond child is laying on a branch of a tree in a green field.
main-captions	images	2015	0800	4.00	Man riding a surfboard on a wave.	A man in black on a surfboard riding a wave.
main-captions	images	2015	0802	4.20	The man in the red shirt is climbing the side of a mountain.	A man is climbing the side of a mountain.
main-captions	images	2015	0807	1.40	A man riding a motorcycle while wearing a black uniform.	A white motorcycle is being ridden around a race track.
main-captions	images	2015	0813	1.20	a black dog swimming through a river.	a black dog digging through the snow.
main-captions	images	2015	0818	3.20	A man and a woman are smiling.	A man and a woman laughing.
main-captions	images	2015	0819	4.80	A man is standing on top of a rock or mountain watching the sun set.	A man standing in the mountains watching a sunset.
main-captions	images	2015	0821	1.40	Two little girls are playing on a trampoline.	Two little boys are playing on a playground.
main-captions	images	2015	0823	0.20	Two girls are jumping high in the air.	Two dogs nussle one another in the grass near a lake.
main-captions	images	2015	0824	4.80	The woman holding a black purse is smoking a cigarette.	A woman with a black bag is smoking a cigarette
main-captions	images	2015	0826	4.20	A dog is running along the grass.	A brown dog is running in the grass.
main-captions	images	2015	0827	1.00	A man with long hair is looking through a camera.	A woman stands against a wall near a video camera.
main-captions	images	2015	0831	4.00	Brown dog running on grass.	The dog is running on grass.
main-captions	images	2015	0835	0.00	Two people wearing hats sit and look at the camera.	A man wearing a blue shirt makes a grouchy face.
main-captions	images	2015	0842	3.20	Two girls playing with people and flowers behind them.	Two young girls wearing skirts are playing in a garden.
main-captions	images	2015	0848	0.00	A girl in a pink shirt is sprawling her limbs out in midair.	A man dressed in a Santa suit is climbing up a large concrete building.
main-captions	images	2015	0849	1.40	A little girl in a red shirt pulls a kite.	A girl in a red shirt takes a picture on a phone.
main-captions	images	2015	0851	0.00	Child sliding in the snow.	Man sleeping on the street.
main-captions	images	2015	0854	4.20	Three dogs are playing in the water.	Three dogs swim in the water.
main-captions	images	2015	0855	5.00	A white dog running on sand.	A white dog runs on the sand.
main-captions	images	2015	0856	0.20	A little girl with her hands in the air is sitting on a man's back while he is laying on a blanket.	A kid runs in the opposite direction of others who were playing a game.
main-captions	images	2015	0859	1.40	a red and white race car racing on a dirt racetrack.	A person is riding a dirt bike in a race on a dirt track.
main-captions	images	2015	0860	2.20	A black and white dog is running through a cow field.	A large black and white dog runs in the ocean water
main-captions	images	2015	0862	0.60	A man in a straw hat shades his phone while others walk on a busy sidewalk.	A man lies on a street with his headand shoulders under a parked car that is jacked up.
main-captions	images	2015	0863	0.80	A man with a messenger bag in front of a gray tile wall.	Man in red jacket standing in front of lighthouse.
main-captions	images	2015	0865	3.20	A dog swims in the water.	Three dogs swim in the water.
main-captions	images	2015	0867	4.60	A little white curly haired dog runs across the pavement with a stick in its mouth.	A white curly haired dog runs with a stick in it's mouth.
main-captions	images	2015	0871	2.80	The blonde woman is wearing a black, american flag, tartan cap.	A red-haired woman is wearing a black beret adorned with the American flag.
main-captions	images	2015	0872	0.60	A person holding a net is standing in the water.	A black woman and two black children are sitting in a thatched tent.
main-captions	images	2015	0873	0.40	A woman in an red tracksuit squeezing lemons in a press.	A young woman in a pink hoodie takes a picture.
main-captions	images	2015	0877	4.20	a man walks two dogs on leashes down the street	A man walks two dogs in the city.
main-captions	images	2015	0880	2.20	A dog is running in the snow.	Two dogs running in the dirt
main-captions	images	2015	0881	1.60	A small boy playing in the snow.	The brown and white dog is playing in the snow.
main-captions	images	2015	0890	3.20	A woman in a blue shirt and tan shorts sits at a table.	A smiling young woman in a tourquoise shirt and bandanna poses at table outdoors.
main-captions	images	2015	0897	3.20	a white dog running in the snow	The dogs are running in the snow.
main-captions	images	2015	0899	0.00	The black dog is running through the snow.	A race car driver is driving his car through the mud.
main-captions	images	2015	0900	4.40	A dog wearing a green sweater and a backpack walking on snow.	A small dog wearing a green sweater and a backpack walks through snow.
main-captions	images	2015	0901	0.60	A group of people sitting around a desk.	A group of girls on a beach.
main-captions	images	2015	0903	2.80	Three dogs are running in a field.	Two dogs are running in a grassy field
main-captions	images	2015	0904	0.40	A man and woman with their hands on their chins are standing next to a Christmas tree.	The man with a white beard and blue cap is standing in the doorway of a workshop.
main-captions	images	2015	0905	1.20	The black and white dog has a stick in his paws.	A black dog and a white dog are standing on snow.
main-captions	images	2015	0906	1.40	A white dog running through the snow	The black and white dog runs through the grass.
main-captions	images	2015	0909	0.60	A man on skis on a snow-covered hill with mountains in the background	A dog enjoys a romp in the water with mountains and sand in the background.
main-captions	images	2015	0918	1.20	A man on a bike nest to a river.	A man on a bike does a very high jump.
main-captions	images	2015	0927	0.40	A skier going down the snowy hill.	A brown dog is laying in the snow.
main-captions	images	2015	0928	3.60	Two dogs are running on the grass.	Two dogs running in the dirt
main-captions	images	2015	0930	0.60	A man is spraying a fluid from a long hose at the beach.	A guy is sitting on his bike with one wheel in the air.
main-captions	images	2015	0935	2.20	A person in a red vest is touching the blue ice skates on another person.	A lady fastens someone's ice skates in the snow.
main-captions	images	2015	0938	4.80	A girl bounces upside down on her head on a trampoline.	A girl is bouncing on her head on a trampoline.
main-captions	images	2015	0946	2.00	A woman standing in front of trees and smiling.	A man is walking by trees in front of the city skyline.
main-captions	images	2015	0952	2.40	A boy doing a back flip into a swimming pool.	A boy wearing red and blue swim trunks jumping head first into a swimming pool.
main-captions	images	2015	0953	4.20	three little boys cover themselves with bubbles.	Three children standing by a pool are covered in foam bubbles.
main-captions	images	2015	0954	0.20	The boy is looking up at the girl as another girl ignores them.	the boy is diving into the pool as the couple watch.
main-captions	images	2015	0960	3.20	A black dog with a blue collar is running in the snow.	A black dog with a red collar plays in the snow.
main-captions	images	2015	0964	3.80	A bird sits in a tree.	A bird sits in a leafless tree.
main-captions	images	2015	0965	4.00	A brown dog chews on an orange ball.	A dog has an orange ball in its mouth.
main-captions	images	2015	0972	0.60	A brown dog jumping into the air to catch a ball.	three young woman jumping into the air to catch a ball.
main-captions	images	2015	0976	3.20	A child is walking from one picnic table to another.	The boy hops from one picnic table to the other in the park.
main-captions	images	2015	0979	3.00	A dog in the snow.	Two dogs in snow.
main-captions	images	2015	0981	4.80	Dalmation running along the beach.	A Dalmation runs along a beach.
main-captions	images	2015	0986	5.00	A dog running through snow.	A dog runs in the snow.
main-captions	images	2015	0989	2.00	Four black dogs run across the grass.	A dog runs across the grassy field.
main-captions	images	2015	0990	3.60	A man in red and black is hitting a soccer ball with his head.	A man in a red striped soccer shirt heads a ball.
main-captions	images	2015	0991	1.20	A brown dog is walking on the grass.	A dog chases another by a tree.
main-captions	images	2015	0999	4.60	A woman placing a baby on a skateboard on the beach.	a woman holds a small baby on a skateboard at the beach
main-captions	images	2015	1001	4.00	A black dog is biting a light brown dogs ear in a playful manner.	A black dog playfully bits another dog in a living room setting
main-captions	images	2015	1002	4.40	The beagle is walking on the beach at the waterline.	A beagle walks along the calm shore.
main-captions	images	2015	1007	5.00	The black and white dog runs through the grass.	A black and white dog is running through grass.
main-captions	images	2015	1010	0.00	Two dogs run through the snow, one with a tennis ball.	The boy is doing a stunt, through the air, on his bicycle.
main-captions	images	2015	1012	3.20	A black dog is walking on the grass with a stick in it's mouth.	The black dog is running on the grass with a toy in it's mouth.
main-captions	images	2015	1015	3.00	A man walks toward a policeman standing in a crosswalk on a city street.	A policeman stands in a crosswalk in a city.
main-captions	images	2015	1020	4.60	A black dog and a white dog playing in the street.	A black dog and a white dog play in the street together.
main-captions	images	2015	1023	3.60	A large black and white dog is swimming in the water.	A black and white dog with a stick is in muddy water.
main-captions	images	2015	1024	4.20	A little boy clowns with a colander on his head.	A boy with a metal colander on his head.
main-captions	images	2015	1037	0.00	Two constructions workers sit on a beam taking a break.	The man is putting on his shirt near an elevator.
main-captions	images	2015	1038	1.20	A man and a woman laughing.	A man and a woman kiss.
main-captions	images	2015	1040	2.83	A black, brown and white dog running through a field.	A white and brown dog runs in a field.
main-captions	images	2015	1042	4.60	Children are playing in a swimming pool while two adult men watch them.	Children play in a pool while adults look on.
main-captions	images	2015	1047	0.00	Two kids splashing in the water.	Two dogs play together on the bed.
main-captions	images	2015	1051	4.60	The brown and white dog is walking in shallow waters.	A white and brown dog appears to be walking on the water.
main-captions	images	2015	1052	1.60	A woman reads while on public transportation.	A man who has fallen asleep on public transportation.
main-captions	images	2015	1054	1.80	A bulldog is running through a grassy park while people stand in the background.	A dog is running in a large body of water causing it to splash.
main-captions	images	2015	1055	2.20	A young boy riding a bike on a brick road	A person does tricks on a bike on a ramp surrounded by trees.
main-captions	images	2015	1063	3.80	The young man is skateboarding at a skate park.	a boy in a blue T shirt is airborne on a skateboard in a skate park.
main-captions	images	2015	1068	4.40	A girl jumping rope on a sidewalk near a parking garage.	A girl jumping rope on a sidewalk with a parking garage to the left.
main-captions	images	2015	1070	3.00	A person is out in the water at the beach while the sun sets.	A person above their surfboard on the water.
main-captions	images	2015	1072	4.00	A dog jumps in midair to catch a Frisbee.	The brown dog jumps for a pink Frisbee.
main-captions	images	2015	1075	1.00	The dog returns the play toy to its master.	Three dogs race in the snow together.
main-captions	images	2015	1078	4.60	Two females jump off of swings.	Two girls jump out of swings.
main-captions	images	2015	1079	0.60	A woman with a young girl pose with bear statues in front of a store.	A man in a jersey stands in front of a large crowd.
main-captions	images	2015	1087	4.40	A shirtless man playing football on a lawn.	A shirtless man catches a football
main-captions	images	2015	1088	0.80	A girl wearing green twists something in her hands.	A young boy wearing only green shorts poses awkwardly with a brick background.
main-captions	images	2015	1092	0.40	A man in a red jacket holds his bike for the picture.	A woman in a red jacket is video taping a natural landscape.
main-captions	images	2015	1093	0.80	A boy jumps into a not-so-crowded public pool.	A man jumps while on a snowboard.
main-captions	images	2015	1096	0.60	The clowns are striking a pose for the camera.	A child in orange is on a boogie board in the waves.
main-captions	images	2015	1098	0.00	Four kids holding hands jump into a swimming pool.	Four dogs playing in the snow.
main-captions	images	2015	1104	2.80	A boy pushes a wagon with two pumpkins.	A child squats behind a wagon with two pumpkins in it.
main-captions	images	2015	1105	0.00	Two soccer players battle for the ball during an intense match.	Two little orange and white dogs are in the snow.
main-captions	images	2015	1111	3.80	The black dog is walking through the tall grass.	The black dog is running through the grass.
main-captions	images	2015	1116	3.40	Two black dogs playing in the snow.	A black dog digs in the snow.
main-captions	images	2015	1121	5.00	A dog jumps over a chain.	A dog leaping over a chain.
main-captions	images	2015	1125	4.60	A girl with a black purse sitting on a wooden bench.	A young woman with a black purse sits on a wooden bench.
main-captions	images	2015	1129	2.20	A black and a yellow dog	A black dog and a brown-and-white dog play in a field.
main-captions	images	2015	1130	3.40	Three children in a ball pit.	Several children playing in a ball pit.
main-captions	images	2015	1131	3.60	A large white and grey dog runs through a yellow tunnel in an obstacle course.	A white and black dog is running out of a yellow and orange tube.
main-captions	images	2015	1133	4.80	A swimmer is doing the backstroke in the swimming pool.	a person doing the back stroke in a swimming pool
main-captions	images	2015	1135	0.00	A man stands astride a bike on a rocky trail by a lake.	A woman is wearing a white headband, purple tank top and black gloves.
main-captions	images	2015	1136	2.40	A brown dog is running through green grass.	A brown dog is running though a river.
main-captions	images	2015	1139	3.40	A small white dog and large brown dog play on the grass.	A small light tan dog is running past a large brown dog standing in the grass.
main-captions	images	2015	1141	3.40	A woman holds a dog while another dog stands nearby in a field.	A lady holding one dog while another dog is playing in the yard.
main-captions	images	2015	1146	2.40	A black dog walking through water.	Two black dogs walking through the snow.
main-captions	images	2015	1148	1.80	A black dog is running in snow.	A black dog is swimming with a ball in it's mouth.
main-captions	images	2015	1149	1.60	A woman dressed in green is playing with her tan dog.	A tan dog licks a girls hand while laying down.
main-captions	images	2015	1150	4.60	Two homeless men stand outside with a cardboard sign.	Two homeless young men holding a cardboard sign.
main-captions	images	2015	1152	3.60	A brown dog wades in the water.	A dog splashes in the murky water.
main-captions	images	2015	1154	2.80	One man in an orange shirt wearing a white helmet is riding a bike.	The man wearing a blue helmet is riding a Polaris.
main-captions	images	2015	1159	1.80	A little boy is standing in front of a wedding party laughing.	A person standing on a stage in front of a seated crowd
main-captions	images	2015	1163	3.60	A person on a snowmobile.	A person on a snowmobile in mid jump.
main-captions	images	2015	1166	0.80	The man is standing on the shore hitting a ball with a paddle.	Two teenage girls are standing on beside the beach listening to ipods.
main-captions	images	2015	1168	0.40	This over the top photo shows two men taking a break.	A person with swim cap and goggles taking a breath.
main-captions	images	2015	1171	4.60	Two brown dogs running together on sand	Two brown dogs are running on the sand.
main-captions	images	2015	1175	1.40	A black dog is chasing after a red Frisbee.	A black poodle is running in the snow.
main-captions	images	2015	1177	3.00	Two girls with ponytails ride an amusement park ride.	A young girl is on a ride at an amusement park.
main-captions	images	2015	1178	4.20	A dog digging in the sand.	A brown dog digs in the sand.
main-captions	images	2015	1185	0.00	Two men sit on the sidewalk in front of stores.	A woman in a bathing suit walks a dog on the beach.
main-captions	images	2015	1186	4.60	A black and white spotted dog jumps over a stream.	A black and white spotted dog is jumping over the small stream of water.
main-captions	images	2015	1190	3.00	A person on a bmx bike.	A man on a bike in mid-air
main-captions	images	2015	1191	4.60	Two dogs running through tall grass.	Two dogs are running through a grassy area.
main-captions	images	2015	1192	1.00	Little white dog wearing a leash jumping after a red ball.	A black and white dog returns a stick in the snow.
main-captions	images	2015	1195	3.20	A group of people standing outside of a building.	A large group of people have formed a line outside.
main-captions	images	2015	1197	1.60	A group of four children dancing in a backyard.	A group of children do stretches on colored mats.
main-captions	images	2015	1199	4.80	a group of teenagers are jumping in the air on the beach.	A group of young people jump up in the air while on the beach.
main-captions	images	2015	1202	4.40	A boy waves around a sparkler.	A young boy is twisting a sparkler around in the air.
main-captions	images	2015	1207	2.60	Several people are sitting around a fire at night.	A group of people are standing and sitting around on the ground at night.
main-captions	images	2015	1209	4.00	Two different breeds of brown and white dogs play on the beach.	Two dogs playing in the sand at the beach.
main-captions	images	2015	1211	3.40	One man and two women dressed in vampire costumes	A man and two women dressed in costumes.
main-captions	images	2015	1214	2.40	Two boys, one wearing a hat, in a playground.	Boy in tan hat laughs while sitting near playground equipment.
main-captions	images	2015	1218	5.00	Two dogs playing in snow.	Two dogs play in the snow.
main-captions	images	2015	1220	0.40	A woman holds a baby while a man looks at it as another man holding a child watches.	A woman stands with her arms out in a store while another woman holds a camera.
main-captions	images	2015	1221	4.60	A white fluffy dog is running in pure white snow.	A fluffy, white dog running in the snow.
main-captions	images	2015	1222	0.00	A woman holding a newspaper.	A man rollerblading on a metal bar.
main-captions	images	2015	1223	3.40	A group of men playing brass instruments.	A group of guys play instruments outside.
main-captions	images	2015	1224	0.00	Two girls on the shore watch people in a boat fish.	Two males, one in red and one in white playing a basketball game.
main-captions	images	2015	1225	4.00	a snowboarder jumps into the air.	A snowboarder flies through the air.
main-captions	images	2015	1226	0.60	A white dog with red ears is running in the snow.	a wet black dog with a red collar is in the river
main-captions	images	2015	1227	0.40	A little girl and a little boy hold hands on a shiny slide.	A little girl in a paisley dress runs across a sandy playground.
main-captions	images	2015	1228	4.20	Kids play soccer on a field.	Three boys playing soccer in a field
main-captions	images	2015	1232	2.80	A man jumps off of one rooftop onto another.	A young man jumps from one balcony to another.
main-captions	images	2015	1234	3.40	One child pulls another, sitting in a red wagon, along the sand.	A young boy pulls another boy wearing a silly hat in a radio flyer wagon.
main-captions	images	2015	1245	2.40	An owl has its wings up and widespread during the day.	The bird has its wings spread as it flies.
main-captions	images	2015	1246	0.00	A man in a blue cap is sitting on a stool under a tree.	A dog standing on a beach with a ball nearby.
main-captions	images	2015	1248	4.40	A woman sings into a microphone by a guy playing a guitar.	A woman sings into a microphone with a guitar player in the background.
main-captions	images	2015	1249	2.80	Three sheep graze on the grassy field with a dog walking behind them.	a small group of goats in the grass with a black and white dog in the backgroud.
main-captions	images	2015	1250	4.40	a cyclist is making his bike jump between two rocks.	A man jumps his bicycle in the air between two rocks.
main-news	headlines	2014	0171	1.2	6.3-magnitude earthquake hits Taiwan	7.7-magnitude earthquake hits SW Pakistan
main-news	headlines	2014	0172	0.8	Books To Help Kids Talk About Boston Marathon News	Report of two explosions at finish line of Boston Marathon
main-news	headlines	2014	0173	2.6	Tech Sector Heats Up: Google and IBM Post Strong Earnings	Google shares soar past $1,000 on strong earnings
main-news	headlines	2014	0176	1	Profiles of Kenya's presidential candidates	Italian journalist picked as presidential candidate
main-news	headlines	2014	0177	3.4	Israel frees Palestinian prisoners	Gov't committee approves release of 26 Palestinian prisoners
main-news	headlines	2014	0178	4	Philadelphia building collapses, 8-10 people may be trapped	Philadelphia building collapses; reports of people trapped
main-news	headlines	2014	0179	3	Obama meets with Mandela family	Obama meets Zuma and pays tribute to Mandela
main-news	headlines	2014	0180	3.4	U.S. Senate sets off gun control debate	U.S. Senate set to vote on gun control bill
main-news	headlines	2014	0182	1.4	Car bombing kills 53 in Damascus	Car bombings kill 13 civilians in Iraqi capital
main-news	headlines	2014	0183	2.6	'Friends of Syria' in Doha talks on arming rebels	Syria talks agree military aid to rebels
main-news	headlines	2014	0184	2	Syria condemns Israeli air strikes.	Series of deadly attacks strikes Iraq
main-news	headlines	2014	0185	5	Egypt's leader imposes state of emergency in 3 cities	Egypt president declares state of emergency in three cities
main-news	headlines	2014	0186	2.8	ABVP protesters clash with police at Jantar Mantar, throw stones	Protesters clash with police at Jantar Mantar, 5 people detained
main-news	headlines	2014	0187	2.8	Turkish PM urges to end protests in Istanbul	Turkish police fire teargas at protesters in Istanbul
main-news	headlines	2014	0189	1.8	Two men charged with terrorism offences	Saudi-born Nigerian charged with terrorism in New York
main-news	headlines	2014	0190	3.6	EU receives Nobel Peace Prize	EU Receives 2012 Nobel Peace Prize
main-news	headlines	2014	0191	2.6	Start of San Fermin bull-running festival briefly delayed as view obstructed by Basque flag	San Fermin bull-running festival starts
main-news	headlines	2014	0192	2.8	Up to 21, mostly foreigners, killed in Kabul suicide attack	Briton among dead in Kabul suicide attack
main-news	headlines	2014	0193	0	Former LAPD officer sought in Irvine slayings	Former CIA officer sentenced to 30 months in prison for info leak
main-news	headlines	2014	0194	0.8	Tokyo shares close 0.88pc lower	Singapore stocks close 0.44 pct lower
main-news	headlines	2014	0195	0.6	Pakistan court demands 'blasphemy' rampage answers	Pakistan-UN report reveals alarming levels of drug use
main-news	headlines	2014	0196	3.8	Intel's McAfee Buys Cloud-Based, Networked Firewall Specialist Stonesoft For $389M In Cash	McAfee to acquire firewall Stonesoft for $389 million
main-news	headlines	2014	0197	1	4.1 magnitude quake strikes U.S	7.2 magnitude earthquake strikes Philippines
main-news	headlines	2014	0198	3.6	Bangladesh Opposition Leader Sentenced to Death for War Crimes	Bangladesh: Fugitive Sentenced to Death by War Crimes Tribunal
main-news	headlines	2014	0199	4.2	Alleged cop killer died from shot to head	Alleged cop killer died from gunshot
main-news	headlines	2014	0201	4.8	Car bomb at Swedish consulate in Libya's Benghazi, no casualties	Car Bomb Hits Swedish Consulate in Benghazi, None Hurt
main-news	headlines	2014	0202	3	Musharraf arrested in Lal Masjid case	Musharraf arrested in Pakistan
main-news	headlines	2014	0203	4.4	Iran hopes nuclear talks will yield 'roadmap'	Iran Nuclear Talks in Geneva Spur High Hopes
main-news	headlines	2014	0204	2.8	35 militants killed in Afghan raids: official	12 militants killed in Afghan raids: ministry
main-news	headlines	2014	0205	4	North Korea reportedly test-fires short-range missiles	North Korea launches short-range missiles
main-news	headlines	2014	0206	2.8	Thai protesters obstruct vote; 1 dead in violence	Thai protesters block polling stations in Bangkok
main-news	headlines	2014	0207	1.8	Venezuela's Hugo Chavez dies of cancer	Hugo Chavez: Venezuelan officials for unity
main-news	headlines	2014	0208	2.2	North Korea's third test brings it closer to nuclear power status	NATO says North Korea nuclear test is grave threat to world peace
main-news	headlines	2014	0209	4.6	North Korea conducts third nuclear test	North Korea Confirms Third Nuclear Test
main-news	headlines	2014	0210	3.6	Indian stocks open flat	Indian stocks open lower
main-news	headlines	2014	0211	5	Macau Gambling Revenue Hits Record $38 bn in 2012	Macau gambling revenue hits record US$38b in 2012
main-news	headlines	2014	0212	3.8	Israelis, Palestinians resume talks in US	Israelis, Palestinians begin talks
main-news	headlines	2014	0214	2.4	Nelson Mandela memorial service	Nelson Mandela dies: Live coverage
main-news	headlines	2014	0215	3.8	NM County Prepares for Same-Sex Marriages Hearing	Some county officials pave the way for same-sex marriage
main-news	headlines	2014	0217	4	Four U.S. Air Force helicopter crew members killed in UK crash	US Air Force helicopter crew killed in British crash
main-news	headlines	2014	0218	4.2	Tokyo to host 2020 Olympic Games	Tokyo wins race to host 2020 Olympics
main-news	headlines	2014	0219	4	Malaysia detains Australian senator at airport	Malaysia detains Australian lawmaker at airport
main-news	headlines	2014	0222	2.2	South Korea Says North Fired Missiles	North Korea launches short-range missiles
main-news	headlines	2014	0223	3	Britain shuts down plants as horse meat scandal reaches France	EU ministers 'determined' to resolve horsemeat scandal
main-news	headlines	2014	0224	3.2	US warns Syria on chemical weapons	U.S. concerns grow about Syria's chemical weapons
main-news	headlines	2014	0225	1.2	37 killed in bus crash in Italy	12 killed in bus accident in Pakistan
main-news	headlines	2014	0228	3	China yuan strengthens to 6.2689 against USD	Chinese yuan weakens to 6.2816 against USD
main-news	headlines	2014	0229	2	U.S. recognizes Syrian opposition	Russia invites Syrian opposition for talks
main-news	headlines	2014	0231	4.8	Egypt votes in new constitution	Egyptians Vote On New Constitution
main-news	headlines	2014	0232	4.4	Preston and England legend Tom Finney dies at 91	Former England great Tom Finney dies at 91
main-news	headlines	2014	0234	3	Car bomb kills one and wounds five in Benghazi	Car bomb hits Libyan Foreign Ministry in Benghazi
main-news	headlines	2014	0235	3.4	Roadside bombs kill 5 in Afghanistan	Roadside bomb kills 3 policemen in Afghanistan
main-news	headlines	2014	0236	0.4	Sri Lanka's Tamils Vote for Greater Autonomy	Syria talks for Cameron and Putin
main-news	headlines	2014	0237	3.6	French-led troops close in on Timbuktu	French-led troops control access to Timbuktu
main-news	headlines	2014	0238	1.2	Nato airstrike kills two Afghan kids	Nato solider dies in Afghanistan
main-news	headlines	2014	0239	4	Gunmen Kill 11 Foreign Tourists in Pakistan	Gunmen kill 11 foreign climbers in Pakistan
main-news	headlines	2014	0240	4	N Korea to halt work at joint industrial zone	North Korea blocks access to joint industrial zone
main-news	headlines	2014	0241	1.8	Delhi Gang Rape Suspect 'Beaten, Poisoned'	Delhi gang-rape verdict deferred again
main-news	headlines	2014	0243	1.4	France pledges military aid in Mali	Most French support military operation in Mali
main-news	headlines	2014	0245	4	Egyptians vote on divisive constitution	Egyptians vote on constitution change
main-news	headlines	2014	0246	2.8	Reid cites 'tremendous progress' in debt ceiling talks	Senate leaders appear close to US debt ceiling deal
main-news	headlines	2014	0248	2	6.2 magnitude quake jolts Sarangani	4.3-magnitude earthquake jolts SW China
main-news	headlines	2014	0249	1.2	One dead, 11 hurt in LA car chaos	6 dead, 33 hurt in Cotabato blast
main-news	headlines	2014	0250	4.2	Chairman of easyJet to step down	Chairman of British no-frills airline easyJet to step down
main-news	headlines	2014	0251	0.8	Obama renews offer to cut social safety net in big budget deal: aide	Japan urges U.S. to quickly handle budget deadlock
main-news	headlines	2014	0252	2.4	Suicide Bomber Kills 14 at Afghan Province Council	Suicide Bomber Kills 11 in Afghanistan
main-news	headlines	2014	0254	3.4	Committee nears final big immigration decisions	Senate Judiciary Committee nearing final big decisions in shaping immigration bill
main-news	headlines	2014	0255	3.8	US Troops Killed in Afghan Insider Attack	NATO troops killed in Afghan 'insider attack'
main-news	headlines	2014	0256	1.8	Mother arrested on suspicion of manslaughter after dog kills daughter	Man arrested on suspicion of murder after stabbing in Suffolk
main-news	headlines	2014	0259	3.2	Five dead, 40 missing in Canada train disaster	40 still missing in Canadian train wreck
main-news	headlines	2014	0260	3	Tunisian opposition politician shot dead	Tunisia opposition leader slain; protests erupt
main-news	headlines	2014	0262	4.8	UN presses need for major boost in Syrian aid	UN chief presses for major boost in Syrian aid
main-news	headlines	2014	0263	1.6	Stocks soar on Wall St lead	Stocks slump on Wall Street
main-news	headlines	2014	0264	2.6	George Zimmerman found not guilty of Trayvon Martin murder	Protests and appeals for calm after Zimmerman acquitted of Trayvon Martin murder
main-news	headlines	2014	0265	3.6	Whistleblower Edward Snowden flies to Moscow	NSA whistleblower Edward Snowden leaves Hong Kong on flight to Moscow
main-news	headlines	2014	0266	0.6	17 killed, 133 wounded in bomb attacks in northern Iraq	2 killed, 6 wounded in clashes in northern Lebanon
main-news	headlines	2014	0267	1.2	Insiders Reveal 2012 Election Secrets	All Eyes on Capriles as Venezuela Election Set
main-news	headlines	2014	0268	2.8	Royal sorrow over nurse's death	Radio prankster in tears over nurse’s death
main-news	headlines	2014	0269	4.2	N Korea says it may delay controversial rocket launch	N. Korea looks set to delay controversial rocket launch
main-news	headlines	2014	0272	4	Critical Gates memoir rocks Obama administration	Gates blast rocks Obama administration
